订单ID,用户ID,商品名称,包装规格,单价(元),数量(个),订单金额(元),下单时间,消费城市级别,支付方式,优惠方式,优惠金额(元),实际支付(元),库存剩余(件),商品评分,是否复购,客户年龄段
2237776,729014,螺蛳粉,600g,23.32,3,69.96,2024/7/25 7:07,一线,支付宝,满减,14,55.96,12,15,0,45-54
5627079,485423,螺蛳粉,200g,36.78,5,183.9,2024/12/2 4:13,三线,支付宝,店铺券,5,178.9,6558,19,0,25-34
4552283,262502,宫保鸡丁,600g,34.91,8,279.28,2024/5/3 18:56,新一线,支付宝,满减,10,269.28,1611,40,1,25-34
1205631,785848,蒜蓉西兰花,500g,26.51,8,212.08,2024/7/3 11:29,三线,银行卡,满减,13,199.08,6915,33,1,45-54
9608798,127206,糖醋里脊,600g,26.9,5,134.5,2024/7/12 18:23,三线,银行卡,店铺券,11,123.5,40,40,1,18-24
4749686,347427,清蒸鲈鱼,500g,25.92,0,0,2024/1/24 11:27,三线,支付宝,店铺券,0,0,9175,21,1,18-24
6374512,800922,回锅肉,200g,33.51,3,100.53,2024/10/17 1:32,二线,银行卡,店铺券,17,83.53,8096,47,1,18-24
9098288,279786,宫保鸡丁,200g,27.65,6,165.9,2024/1/13 10:34,新一线,银行卡,秒杀,1,164.9,3577,42,1,35-44
7895232,992897,鱼香肉丝,400g,10.72,8,85.76,2024/12/6 0:55,新一线,余额,无,0,85.76,67,47,1,18-24
1280258,680617,清蒸鲈鱼,600g,30.42,8,243.36,2024/1/14 6:41,二线,银行卡,无,0,243.36,16,46,1,18-24
4186500,122285,糖醋里脊,600g,43.66,1,43.66,2024/2/21 1:39,一线,余额,平台券,12,31.66,5796,38,0,45-54
9823468,930717,蒜蓉西兰花,1000g,11.13,4,44.52,2024/8/10 1:24,三线,支付宝,会员折扣,0,44.52,2137,34,1,18-24
3043737,614144,凉拌黄瓜,1000g,20.36,9,183.24,2024/10/31 4:27,三线,微信,会员折扣,2,181.24,4091,34,0,25-34
8389715,616278,凉拌黄瓜,1000g,18.59,1,18.59,2024/4/26 18:59,三线,云闪付,秒杀,3,15.59,2356,35,1,45-54
4759877,355629,凉拌黄瓜,300g,11.61,0,0,2024/7/7 0:45,三线,银行卡,秒杀,0,0,8236,46,1,18-24
1280258,680617,清蒸鲈鱼,600g,20.83,2,41.66,2024/1/14 6:41,三线,银行卡,秒杀,25,16.66,16,46,1,35-44
2098645,248439,糖醋里脊,400g,12.6,0,0,2024/4/22 14:30,二线,余额,秒杀,0,0,9077,40,1,18-24
4186500,122285,糖醋里脊,600g,28.58,6,171.48,2024/2/21 1:39,新一线,余额,会员折扣,8,163.48,5796,38,0,45-54
7293164,575126,番茄炒蛋,600g,29.45,8,235.6,2024/1/1 16:40,新一线,银行卡,无,0,235.6,7664,37,1,18-24
4471996,741034,宫保鸡丁,500g,28.5,0,0,2024/1/9 19:03,二线,云闪付,秒杀,0,0,5251,50,1,25-34
1323496,960959,螺蛳粉,400g,40.12,7,280.84,2024/5/2 0:42,二线,支付宝,平台券,7,273.84,8779,32,0,25-34
6449338,718381,宫保鸡丁,300g,35.86,8,286.88,2024/8/13 19:13,二线,云闪付,秒杀,2,284.88,7006,36,0,18-24
9638984,421639,清蒸鲈鱼,200g,11.97,9,107.73,2024/5/15 20:59,三线,支付宝,店铺券,2,105.73,9935,33,0,45-54
9501578,877707,清蒸鲈鱼,800g,44.1,9,396.9,2024/2/19 8:25,新一线,银行卡,平台券,20,376.9,4254,32,0,35-44
2936683,832821,番茄炒蛋,300g,17.89,4,71.56,2024/4/3 7:06,新一线,支付宝,会员折扣,0,71.56,5406,35,0,18-24
2068344,290949,宫保鸡丁,300g,15.3,9,137.7,2024/3/18 18:58,新一线,支付宝,满减,4,133.7,9096,39,1,35-44
9349501,504068,鱼香肉丝,400g,28.13,2,56.26,2024/10/16 18:59,三线,支付宝,平台券,2,54.26,6895,47,1,45-54
4370935,233209,凉拌黄瓜,400g,27.48,5,137.4,2024/8/16 18:50,新一线,支付宝,满减,8,129.4,1071,33,1,45-54
1236413,766736,清蒸鲈鱼,1000g,33.23,3,99.69,2024/4/5 20:32,新一线,余额,店铺券,7,92.69,4,35,0,35-44
2233695,179972,凉拌黄瓜,500g,16.83,3,50.49,2024/9/4 9:14,一线,支付宝,满减,2,48.49,1399,43,1,45-54
3036558,347391,糖醋里脊,400g,36.52,5,182.6,2024/10/1 8:37,一线,银行卡,店铺券,21,161.6,3779,37,1,45-54
4341607,754783,蒜蓉西兰花,600g,34.24,9,308.16,2024/6/25 1:46,新一线,微信,平台券,2,306.16,2454,45,1,18-24
5658694,334574,宫保鸡丁,500g,47.26,3,141.78,2024/5/10 10:14,三线,支付宝,会员折扣,11,130.78,9678,34,1,18-24
8936128,130420,回锅肉,600g,30.39,3,91.17,2024/3/23 18:51,新一线,银行卡,满减,6,85.17,3228,38,0,18-24
4212116,823402,麻婆豆腐,1000g,28.09,8,224.72,2024/11/28 5:55,二线,余额,满减,6,218.72,4838,34,0,35-44
4768662,261091,宫保鸡丁,800g,15.34,2,30.68,2024/9/17 0:56,三线,余额,会员折扣,8,22.68,9140,33,0,18-24
5913586,305696,糖醋里脊,500g,19.12,2,38.24,2024/5/1 6:38,新一线,支付宝,会员折扣,11,27.24,10,14,0,55+
3559258,409613,鱼香肉丝,200g,22.37,0,0,2024/10/4 15:39,新一线,支付宝,秒杀,0,0,29,46,1,35-44
3672584,562533,蒜蓉西兰花,200g,14.68,6,88.08,2024/5/29 22:09,二线,支付宝,满减,2,86.08,4188,44,0,18-24
2936683,832821,番茄炒蛋,300g,22.35,6,134.1,2024/4/3 7:06,一线,支付宝,店铺券,2,132.1,5406,35,1,45-54
2098645,248439,糖醋里脊,400g,15.21,2,30.42,2024/4/22 14:30,新一线,余额,会员折扣,1,29.42,9077,40,1,18-24
2861523,581280,麻婆豆腐,1000g,12.56,4,50.24,2024/10/10 5:15,新一线,银行卡,会员折扣,0,50.24,80,30,0,18-24
6218676,590994,清蒸鲈鱼,1000g,48.46,10,484.6,2024/7/20 13:16,一线,支付宝,平台券,72,412.6,85,43,1,45-54
9238917,288757,螺蛳粉,1000g,19.87,9,178.83,2024/9/29 19:01,二线,银行卡,会员折扣,0,178.83,7401,31,1,18-24
7915333,394324,螺蛳粉,500g,37.79,10,377.9,2024/12/27 7:02,新一线,支付宝,秒杀,5,372.9,2617,37,0,25-34
4552283,262502,宫保鸡丁,600g,47.8,1,47.8,2024/5/3 18:56,一线,支付宝,无,0,47.8,1611,40,1,45-54
7792321,692105,清蒸鲈鱼,300g,35.71,1,35.71,2024/8/7 20:13,一线,银行卡,平台券,3,32.71,4848,48,1,25-34
7915333,394324,螺蛳粉,500g,48.25,4,193,2024/12/27 7:02,三线,支付宝,平台券,6,187,2617,37,1,18-24
7641270,625701,麻婆豆腐,400g,22.64,2,45.28,2024/7/10 1:36,三线,余额,平台券,1,44.28,2679,45,1,18-24
1996077,528595,宫保鸡丁,500g,22.37,1,22.37,2024/2/16 8:57,新一线,支付宝,会员折扣,2,20.37,2482,31,0,25-34
7656219,366121,鱼香肉丝,200g,46.64,2,93.28,2024/5/29 10:08,新一线,支付宝,无,0,93.28,8283,47,0,18-24
1578422,996524,回锅肉,400g,36.07,10,360.7,2024/7/11 17:06,新一线,银行卡,满减,3,357.7,8383,38,1,45-54
2590461,267613,番茄炒蛋,300g,22.77,4,91.08,2024/12/9 21:47,新一线,余额,秒杀,11,80.08,9508,49,0,18-24
3702249,271510,清蒸鲈鱼,1000g,48.24,7,337.68,2024/11/1 7:19,一线,云闪付,无,0,337.68,24,47,1,25-34
8707443,789066,鱼香肉丝,400g,27.76,8,222.08,2024/9/30 21:08,新一线,支付宝,会员折扣,1,221.08,3330,32,0,55+
2246248,101521,回锅肉,1000g,37.2,7,260.4,2024/2/5 1:44,新一线,银行卡,会员折扣,27,233.4,65,43,1,25-34
8619828,135807,糖醋里脊,300g,45.12,10,451.2,2024/10/12 23:49,新一线,支付宝,会员折扣,33,418.2,70,16,0,25-34
2068344,290949,宫保鸡丁,300g,33.43,1,33.43,2024/3/18 18:58,一线,支付宝,无,0,33.43,9096,39,1,25-34
5913586,305696,糖醋里脊,500g,42.17,7,295.19,2024/5/1 6:38,一线,支付宝,会员折扣,21,274.19,10,14,0,18-24
4562198,638739,麻婆豆腐,800g,36.37,7,254.59,2024/3/17 16:09,新一线,微信,无,0,254.59,7984,17,0,25-34
7189051,953636,回锅肉,800g,13.83,10,138.3,2024/1/28 8:22,一线,微信,满减,0,138.3,6741,19,0,18-24
5913586,305696,糖醋里脊,500g,46.58,3,139.74,2024/5/1 6:38,三线,支付宝,会员折扣,41,98.74,10,14,0,18-24
9349501,504068,鱼香肉丝,400g,16.82,1,16.82,2024/10/16 18:59,新一线,支付宝,无,0,16.82,6895,47,0,25-34
2037418,234908,番茄炒蛋,300g,46,5,230,2024/9/22 16:10,三线,支付宝,秒杀,7,223,8931,38,0,25-34
8167432,425502,糖醋里脊,600g,45.4,2,90.8,2024/3/7 16:14,新一线,支付宝,店铺券,2,88.8,8630,33,0,45-54
7641270,625701,麻婆豆腐,400g,30.52,9,274.68,2024/7/10 1:36,二线,余额,店铺券,5,269.68,2679,45,1,55+
4665085,781492,螺蛳粉,400g,36.83,2,73.66,2024/8/25 4:37,新一线,微信,会员折扣,4,69.66,9216,44,1,35-44
6449338,718381,宫保鸡丁,300g,10.38,8,83.04,2024/8/13 19:13,新一线,云闪付,满减,0,83.04,7006,36,0,18-24
9638984,421639,清蒸鲈鱼,200g,30.82,8,246.56,2024/5/15 20:59,一线,支付宝,满减,4,242.56,9935,33,1,35-44
8619828,135807,糖醋里脊,300g,38.57,6,231.42,2024/10/12 23:49,新一线,支付宝,满减,21,210.42,70,16,0,18-24
8707443,789066,鱼香肉丝,400g,26.73,0,0,2024/9/30 21:08,新一线,支付宝,会员折扣,0,0,3330,32,0,25-34
4013706,851301,螺蛳粉,800g,19.32,2,38.64,2024/7/13 23:07,新一线,云闪付,秒杀,3,35.64,5673,41,1,45-54
8980238,579979,鱼香肉丝,800g,17.2,5,86,2024/1/14 12:57,一线,支付宝,店铺券,6,80,9258,44,1,18-24
5376964,727035,凉拌黄瓜,600g,44.49,8,355.92,2024/10/22 1:54,二线,余额,秒杀,15,340.92,99,47,1,45-54
4773245,110479,番茄炒蛋,500g,18.86,1,18.86,2024/6/12 19:16,一线,云闪付,无,0,18.86,50,38,0,18-24
9823468,930717,蒜蓉西兰花,1000g,34.26,7,239.82,2024/8/10 1:24,三线,支付宝,无,0,239.82,2137,34,1,18-24
5964088,830957,凉拌黄瓜,1000g,13.65,0,0,2024/3/10 17:49,三线,银行卡,无,0,0,8833,40,1,25-34
4552283,262502,宫保鸡丁,600g,18.55,8,148.4,2024/5/3 18:56,一线,支付宝,满减,8,140.4,1611,40,1,35-44
4759877,355629,凉拌黄瓜,300g,18.14,6,108.84,2024/7/7 0:45,新一线,银行卡,秒杀,6,102.84,8236,46,1,18-24
1578422,996524,回锅肉,400g,45.22,5,226.1,2024/7/11 17:06,新一线,银行卡,会员折扣,9,217.1,8383,38,1,25-34
2068344,290949,宫保鸡丁,300g,27.35,3,82.05,2024/3/18 18:58,新一线,支付宝,满减,2,80.05,9096,39,1,35-44
1449346,516380,麻婆豆腐,400g,11.42,8,91.36,2024/7/5 3:18,新一线,余额,会员折扣,2,89.36,9520,30,1,25-34
2068344,290949,宫保鸡丁,300g,20.09,10,200.9,2024/3/18 18:58,一线,支付宝,会员折扣,8,192.9,9096,39,1,25-34
7895232,992897,鱼香肉丝,400g,42.43,7,297.01,2024/12/6 0:55,二线,余额,会员折扣,74,223.01,67,47,1,45-54
4759877,355629,凉拌黄瓜,300g,18.57,0,0,2024/7/7 0:45,新一线,银行卡,会员折扣,0,0,8236,46,1,35-44
2537519,768584,糖醋里脊,400g,17.05,0,0,2024/9/19 14:18,新一线,云闪付,无,0,0,1484,17,0,18-24
6248155,343556,麻婆豆腐,1000g,34.25,3,102.75,2024/2/27 18:37,新一线,余额,会员折扣,1,101.75,9723,35,0,45-54
6084454,175901,鱼香肉丝,200g,18.92,4,75.68,2024/9/16 3:23,三线,余额,无,0,75.68,7333,45,1,18-24
1578422,996524,回锅肉,400g,27.12,4,108.48,2024/7/11 17:06,一线,银行卡,店铺券,3,105.48,8383,38,0,45-54
8933258,967005,麻婆豆腐,1000g,36.33,4,145.32,2024/3/15 4:41,新一线,余额,会员折扣,5,140.32,1964,17,0,18-24
4009846,748666,番茄炒蛋,600g,34.23,2,68.46,2024/3/5 6:27,新一线,微信,平台券,8,60.46,8590,42,1,18-24
1805096,368460,宫保鸡丁,300g,38.94,0,0,2024/3/13 23:53,新一线,银行卡,店铺券,0,0,6390,44,1,45-54
6449338,718381,宫保鸡丁,300g,37.66,9,338.94,2024/8/13 19:13,新一线,云闪付,会员折扣,0,338.94,7006,36,0,25-34
6248155,343556,麻婆豆腐,1000g,25.54,5,127.7,2024/2/27 18:37,新一线,余额,满减,4,123.7,9723,35,0,35-44
1578422,996524,回锅肉,400g,18.59,3,55.77,2024/7/11 17:06,三线,银行卡,会员折扣,0,55.77,8383,38,1,18-24
3257943,392838,螺蛳粉,200g,28.17,6,169.02,2024/1/28 6:48,新一线,支付宝,无,0,169.02,5667,38,0,35-44
2590461,267613,番茄炒蛋,300g,13.2,0,0,2024/12/9 21:47,新一线,余额,会员折扣,0,0,9508,49,1,18-24
9608798,127206,糖醋里脊,600g,12.16,6,72.96,2024/7/12 18:23,新一线,银行卡,满减,15,57.96,40,40,1,45-54
2068344,290949,宫保鸡丁,300g,34.39,1,34.39,2024/3/18 18:58,一线,支付宝,无,0,34.39,9096,39,1,18-24
2246248,101521,回锅肉,1000g,17.86,6,107.16,2024/2/5 1:44,新一线,银行卡,秒杀,14,93.16,65,43,1,55+
9654400,346303,螺蛳粉,300g,16.94,3,50.82,2024/8/17 21:33,新一线,支付宝,满减,1,49.82,9832,45,1,25-34
2755390,887826,番茄炒蛋,300g,10.78,7,75.46,2024/11/8 5:31,二线,银行卡,会员折扣,0,75.46,75,44,1,45-54
6202561,350216,番茄炒蛋,400g,16.81,8,134.48,2024/9/2 22:30,三线,云闪付,秒杀,9,125.48,2412,41,1,25-34
2840392,599022,宫保鸡丁,400g,32.25,4,129,2024/1/18 2:02,一线,微信,店铺券,14,115,2085,33,0,45-54
8522503,283235,回锅肉,200g,47.91,10,479.1,2024/3/29 3:19,一线,银行卡,会员折扣,21,458.1,35,34,0,25-34
5913586,305696,糖醋里脊,500g,19.23,10,192.3,2024/5/1 6:38,新一线,支付宝,会员折扣,15,177.3,10,14,0,55+
9817373,848954,麻婆豆腐,200g,23.56,2,47.12,2024/3/18 8:06,新一线,银行卡,满减,4,43.12,2304,31,1,18-24
3698100,768659,宫保鸡丁,800g,29.83,4,119.32,2024/9/25 2:56,三线,云闪付,会员折扣,3,116.32,2541,41,1,35-44
4199113,111866,番茄炒蛋,1000g,36.73,5,183.65,2024/8/7 20:35,二线,支付宝,满减,3,180.65,5321,31,1,25-34
4179717,459031,糖醋里脊,300g,15.06,7,105.42,2024/1/5 18:14,三线,云闪付,秒杀,13,92.42,74,40,1,25-34
4042523,531845,回锅肉,200g,29.23,10,292.3,2024/5/9 9:11,新一线,银行卡,无,0,292.3,6809,42,1,35-44
2068344,290949,宫保鸡丁,300g,40.71,7,284.97,2024/3/18 18:58,新一线,支付宝,店铺券,4,280.97,9096,39,0,18-24
4370935,233209,凉拌黄瓜,400g,26.08,5,130.4,2024/8/16 18:50,一线,支付宝,无,0,130.4,1071,33,1,45-54
9420114,366434,凉拌黄瓜,600g,23.85,8,190.8,2024/11/30 13:40,新一线,支付宝,店铺券,0,190.8,4482,31,1,25-34
4179717,459031,糖醋里脊,300g,38.37,9,345.33,2024/1/5 18:14,新一线,云闪付,满减,3,342.33,74,40,1,18-24
8417300,499524,宫保鸡丁,300g,24.29,0,0,2024/2/5 6:42,三线,银行卡,会员折扣,0,0,36,46,1,25-34
4200521,590999,宫保鸡丁,400g,33.08,8,264.64,2024/11/7 21:28,新一线,微信,会员折扣,3,261.64,4034,37,1,45-54
2840392,599022,宫保鸡丁,400g,36.01,10,360.1,2024/1/18 2:02,一线,微信,满减,15,345.1,2085,33,0,45-54
9420114,366434,凉拌黄瓜,600g,25.66,2,51.32,2024/11/30 13:40,二线,支付宝,会员折扣,4,47.32,4482,31,1,25-34
8063281,118490,凉拌黄瓜,300g,11.68,1,11.68,2024/5/3 23:27,新一线,银行卡,店铺券,11,0.68,14,31,1,35-44
6811063,840280,番茄炒蛋,1000g,46.81,9,421.29,2024/12/27 8:06,新一线,余额,秒杀,27,394.29,3912,35,0,18-24
1280258,680617,清蒸鲈鱼,600g,29.27,5,146.35,2024/1/14 6:41,三线,银行卡,秒杀,16,130.35,16,46,1,25-34
6200360,599471,宫保鸡丁,1000g,24.01,5,120.05,2024/1/17 5:04,一线,支付宝,店铺券,2,118.05,4402,50,1,18-24
6620030,955159,蒜蓉西兰花,600g,46.68,1,46.68,2024/5/22 11:11,新一线,银行卡,满减,1,45.68,80,34,1,18-24
7150608,153099,清蒸鲈鱼,400g,13.8,6,82.8,2024/2/25 17:11,一线,银行卡,满减,1,81.8,3791,37,1,18-24
9988294,869818,蒜蓉西兰花,400g,18.57,5,92.85,2024/5/27 0:34,新一线,支付宝,满减,0,92.85,8367,38,0,25-34
3084153,258462,麻婆豆腐,500g,11.37,10,113.7,2024/11/3 20:48,三线,支付宝,平台券,3,110.7,2991,42,1,45-54
2233695,179972,凉拌黄瓜,500g,38.99,0,0,2024/9/4 9:14,新一线,支付宝,无,0,0,1399,43,1,18-24
4369102,593079,回锅肉,300g,13,6,78,2024/12/30 16:50,新一线,银行卡,无,0,78,52,50,1,25-34
2246248,101521,回锅肉,1000g,24.6,10,246,2024/2/5 1:44,新一线,银行卡,平台券,12,234,65,43,1,45-54
9349501,504068,鱼香肉丝,400g,41.08,5,205.4,2024/10/16 18:59,新一线,支付宝,满减,14,191.4,6895,47,1,18-24
2098645,248439,糖醋里脊,400g,44.9,4,179.6,2024/4/22 14:30,新一线,余额,会员折扣,27,152.6,9077,40,1,45-54
3084153,258462,麻婆豆腐,500g,43.17,4,172.68,2024/11/3 20:48,三线,支付宝,会员折扣,14,158.68,2991,42,1,45-54
1805096,368460,宫保鸡丁,300g,16.85,0,0,2024/3/13 23:53,新一线,银行卡,秒杀,0,0,6390,44,1,18-24
9451104,353581,糖醋里脊,300g,36.7,3,110.1,2024/7/6 11:26,新一线,银行卡,无,0,110.1,1277,48,1,25-34
1995360,475775,蒜蓉西兰花,400g,25.6,9,230.4,2024/8/19 23:26,三线,余额,会员折扣,1,229.4,5704,48,1,18-24
4341607,754783,蒜蓉西兰花,600g,20.98,2,41.96,2024/6/25 1:46,三线,微信,店铺券,8,33.96,2454,45,1,18-24
8126573,786436,麻婆豆腐,400g,28.02,6,168.12,2024/2/4 18:17,一线,银行卡,无,0,168.12,11,49,1,25-34
6203000,110149,清蒸鲈鱼,400g,33.86,10,338.6,2024/6/20 22:27,新一线,支付宝,秒杀,3,335.6,3491,33,1,18-24
7915333,394324,螺蛳粉,500g,38.82,2,77.64,2024/12/27 7:02,新一线,支付宝,会员折扣,6,71.64,2617,37,0,18-24
1578422,996524,回锅肉,400g,30.6,6,183.6,2024/7/11 17:06,二线,银行卡,会员折扣,0,183.6,8383,38,0,18-24
3834770,687716,番茄炒蛋,400g,22.05,8,176.4,2024/2/24 6:17,三线,微信,会员折扣,3,173.4,7241,40,1,18-24
2868616,833849,回锅肉,400g,13.36,9,120.24,2024/3/18 13:46,一线,云闪付,无,0,120.24,4804,36,0,18-24
7123867,650101,鱼香肉丝,600g,14.15,4,56.6,2024/11/25 5:35,二线,支付宝,满减,0,56.6,69,39,1,25-34
5150605,123969,回锅肉,800g,36.36,3,109.08,2024/3/26 3:13,新一线,支付宝,无,0,109.08,28,43,1,18-24
5421241,798875,凉拌黄瓜,300g,44.86,1,44.86,2024/11/25 4:27,一线,余额,会员折扣,24,20.86,9280,31,0,45-54
9278067,920830,凉拌黄瓜,600g,22.22,10,222.2,2024/3/12 3:08,一线,云闪付,无,0,222.2,16,24,0,45-54
3344185,695789,凉拌黄瓜,200g,38.78,5,193.9,2024/8/4 0:20,二线,支付宝,满减,9,184.9,4730,31,0,25-34
7196058,447977,蒜蓉西兰花,600g,14.3,4,57.2,2024/6/25 3:15,新一线,微信,会员折扣,2,55.2,2186,31,1,25-34
6587527,526778,清蒸鲈鱼,600g,43.84,3,131.52,2024/10/14 3:13,一线,银行卡,秒杀,15,116.52,9974,45,1,18-24
6587527,526778,清蒸鲈鱼,600g,15.81,3,47.43,2024/10/14 3:13,新一线,银行卡,无,0,47.43,9974,45,1,18-24
6919951,496498,螺蛳粉,200g,22.65,4,90.6,2024/4/24 12:38,新一线,余额,满减,12,78.6,48,44,1,18-24
2891565,469788,蒜蓉西兰花,200g,30.67,3,92.01,2024/9/15 0:01,新一线,微信,会员折扣,4,88.01,3624,41,1,18-24
7017818,245199,麻婆豆腐,600g,42.76,0,0,2024/3/20 13:39,新一线,支付宝,店铺券,0,0,4827,39,1,25-34
6587527,526778,清蒸鲈鱼,600g,22.6,0,0,2024/10/14 3:13,新一线,银行卡,会员折扣,0,0,9974,45,1,25-34
2887848,495898,麻婆豆腐,400g,48.02,7,336.14,2024/8/9 18:57,新一线,余额,会员折扣,29,307.14,8560,36,0,25-34
3501961,914294,回锅肉,200g,18.05,2,36.1,2024/8/23 22:21,新一线,支付宝,满减,3,33.1,5711,44,1,25-34
3579572,676024,鱼香肉丝,600g,40.53,2,81.06,2024/2/11 5:32,一线,余额,无,0,81.06,1301,46,0,25-34
7867450,163731,凉拌黄瓜,600g,23.23,7,162.61,2024/10/16 3:20,三线,银行卡,秒杀,3,159.61,1097,12,0,45-54
7123867,650101,鱼香肉丝,600g,40.2,0,0,2024/11/25 5:35,新一线,支付宝,会员折扣,0,0,69,39,0,45-54
7196058,447977,蒜蓉西兰花,600g,15.53,8,124.24,2024/6/25 3:15,二线,微信,无,0,124.24,2186,31,1,45-54
7196058,447977,蒜蓉西兰花,600g,49.2,3,147.6,2024/6/25 3:15,新一线,微信,会员折扣,9,138.6,2186,31,1,45-54
5775338,899624,螺蛳粉,300g,19.04,10,190.4,2024/11/30 13:00,新一线,余额,平台券,9,181.4,8033,41,0,45-54
9502929,346361,清蒸鲈鱼,300g,34.49,8,275.92,2024/5/16 18:06,二线,余额,会员折扣,36,239.92,71,38,0,18-24
4410814,534615,番茄炒蛋,600g,44.88,5,224.4,2024/5/27 3:40,新一线,余额,秒杀,7,217.4,8405,43,1,45-54
6153750,285394,蒜蓉西兰花,1000g,25.13,6,150.78,2024/2/3 12:28,三线,云闪付,满减,10,140.78,6772,49,1,18-24
5383457,273908,回锅肉,300g,42.45,5,212.25,2024/5/6 7:24,一线,支付宝,店铺券,1,211.25,3374,44,1,25-34
2679665,449785,蒜蓉西兰花,300g,18.91,1,18.91,2024/4/10 18:15,新一线,云闪付,满减,7,11.91,9466,44,1,18-24
6846687,700251,宫保鸡丁,200g,28.71,9,258.39,2024/7/19 5:16,三线,支付宝,会员折扣,0,258.39,9282,40,1,35-44
2982401,719633,糖醋里脊,500g,48.47,5,242.35,2024/4/14 10:37,新一线,云闪付,会员折扣,6,236.35,9810,20,1,35-44
6587527,526778,清蒸鲈鱼,600g,38.39,1,38.39,2024/10/14 3:13,新一线,银行卡,无,0,38.39,9974,45,0,18-24
9930535,944210,麻婆豆腐,200g,48.02,6,288.12,2024/7/12 4:32,二线,支付宝,满减,6,282.12,7381,32,1,18-24
4142197,275198,回锅肉,200g,20.74,3,62.22,2024/10/14 5:18,新一线,支付宝,满减,3,59.22,9861,33,0,18-24
1818773,551494,宫保鸡丁,600g,41.06,0,0,2024/10/6 4:51,一线,支付宝,店铺券,0,0,3538,45,0,45-54
1682417,545405,糖醋里脊,200g,29.25,7,204.75,2024/4/19 10:14,新一线,银行卡,店铺券,16,188.75,4044,39,1,18-24
1682417,545405,糖醋里脊,200g,48.47,8,387.76,2024/4/19 10:14,二线,银行卡,无,0,387.76,4044,39,1,25-34
3422538,238457,回锅肉,1000g,31.74,7,222.18,2024/7/8 6:50,一线,银行卡,满减,7,215.18,2597,49,1,18-24
4142197,275198,回锅肉,200g,29.84,9,268.56,2024/10/14 5:18,一线,支付宝,无,0,268.56,9861,33,0,45-54
9249384,581055,清蒸鲈鱼,500g,16.76,5,83.8,2024/3/8 23:57,三线,银行卡,满减,6,77.8,7629,44,1,18-24
9331433,381006,蒜蓉西兰花,1000g,34.2,1,34.2,2024/7/5 21:12,新一线,余额,满减,12,22.2,3,37,1,18-24
4868841,726558,鱼香肉丝,500g,36.38,6,218.28,2024/4/8 18:31,新一线,微信,会员折扣,1,217.28,4902,42,1,25-34
9331433,381006,蒜蓉西兰花,1000g,46.36,1,46.36,2024/7/5 21:12,一线,余额,满减,46,0.36,3,37,1,45-54
9285168,293258,螺蛳粉,200g,48.4,1,48.4,2024/12/23 20:10,新一线,银行卡,店铺券,23,25.4,5293,33,1,25-34
6625001,349997,鱼香肉丝,200g,21.43,9,192.87,2024/5/1 8:11,新一线,支付宝,无,0,192.87,1697,44,1,18-24
6153750,285394,蒜蓉西兰花,1000g,19.27,1,19.27,2024/2/3 12:28,二线,云闪付,会员折扣,6,13.27,6772,49,1,35-44
6566728,658713,清蒸鲈鱼,400g,41.92,7,293.44,2024/8/28 19:37,一线,微信,满减,2,291.44,10,48,1,25-34
6587527,526778,清蒸鲈鱼,600g,32.53,0,0,2024/10/14 3:13,二线,银行卡,会员折扣,0,0,9974,45,1,45-54
7017818,245199,麻婆豆腐,600g,38.84,7,271.88,2024/3/20 13:39,新一线,支付宝,会员折扣,18,253.88,4827,39,0,35-44
9930535,944210,麻婆豆腐,200g,47.35,7,331.45,2024/7/12 4:32,一线,支付宝,无,0,331.45,7381,32,1,18-24
9788812,541825,凉拌黄瓜,600g,42.39,3,127.17,2024/3/13 17:04,一线,余额,满减,7,120.17,4782,44,1,25-34
7375442,984140,蒜蓉西兰花,500g,13.73,10,137.3,2024/11/15 8:53,三线,云闪付,会员折扣,8,129.3,6072,49,1,18-24
7196058,447977,蒜蓉西兰花,600g,37.14,7,259.98,2024/6/25 3:15,三线,微信,店铺券,4,255.98,2186,31,1,25-34
9849233,542977,番茄炒蛋,400g,32.82,7,229.74,2024/11/16 2:59,三线,支付宝,会员折扣,2,227.74,7525,40,1,35-44
5743325,947097,回锅肉,500g,33.97,1,33.97,2024/10/15 11:17,三线,余额,会员折扣,18,15.97,8494,49,0,25-34
3539076,216889,麻婆豆腐,1000g,47.31,0,0,2024/9/10 8:05,新一线,支付宝,无,0,0,86,44,1,18-24
6587527,526778,清蒸鲈鱼,600g,47.68,0,0,2024/10/14 3:13,一线,银行卡,满减,0,0,9974,45,1,45-54
9054777,624818,蒜蓉西兰花,1000g,15.1,9,135.9,2024/5/7 7:50,新一线,云闪付,无,0,135.9,7523,41,1,45-54
