单价(元),数量(个),消费城市级别,支付方式,优惠方式,优惠金额(元),实际支付(元),库存剩余(件),商品评分,是否复购,客户年龄段,商品类别,包装规格(g),是否节假日,是否用餐高峰
47.12,7,新一线,云闪付,会员折扣,6,323.84,3873,37,1,35-44,肉食,600.0,否,是
39.38,6,新一线,余额,平台券,46,190.28,61,25,1,18-24,蔬菜,200.0,否,是
24.69,3,新一线,支付宝,会员折扣,7,67.07,3538,45,0,25-34,肉食,600.0,是,否
29.85,5,三线,余额,满减,55,94.25,15,36,1,45-54,蔬菜,400.0,否,否
23.39,0,新一线,余额,会员折扣,0,0.0,8405,43,1,25-34,肉食,600.0,否,否
37.82,0,三线,微信,满减,0,0.0,4902,42,1,25-34,肉食,500.0,否,是
38.16,3,新一线,微信,满减,29,85.48,35,37,0,25-34,蔬菜,200.0,否,是
29.7,4,三线,余额,平台券,59,59.8,68,49,1,35-44,主食面汤,600.0,是,是
29.57,3,新一线,支付宝,会员折扣,15,73.71,6158,35,1,25-34,肉食,400.0,否,是
19.69,8,新一线,余额,满减,27,130.52,48,44,1,45-54,主食面汤,200.0,否,是
16.76,5,三线,支付宝,店铺券,0,83.8,9861,33,0,25-34,肉食,200.0,否,否
11.79,2,三线,支付宝,平台券,6,17.58,2761,32,0,18-24,肉食,800.0,否,是
21.86,5,二线,支付宝,会员折扣,1,108.3,28,43,1,18-24,肉食,800.0,否,否
21.57,9,二线,支付宝,会员折扣,30,164.13,28,43,1,18-24,肉食,800.0,否,否
30.88,7,一线,银行卡,秒杀,12,204.16,2376,40,0,18-24,肉食,800.0,否,否
26.72,7,新一线,银行卡,会员折扣,4,183.04,3118,38,1,45-54,肉食,1000.0,否,否
34.44,10,新一线,支付宝,无,0,344.4,9011,41,0,45-54,肉食,1000.0,是,是
26.16,1,新一线,云闪付,会员折扣,14,12.16,5127,42,1,18-24,肉食,200.0,否,是
18.86,0,三线,余额,无,0,0.0,9360,35,1,18-24,肉食,300.0,否,否
47.74,9,三线,支付宝,无,0,429.66,7475,34,1,35-44,肉食,400.0,否,否
29.8,2,新一线,支付宝,满减,4,55.6,5711,44,1,35-44,肉食,200.0,否,否
30.21,4,二线,银行卡,会员折扣,3,117.84,5661,41,1,45-54,肉食,800.0,否,否
20.1,5,三线,银行卡,店铺券,3,97.5,3118,38,1,35-44,肉食,1000.0,否,否
20.59,7,新一线,余额,会员折扣,10,134.13,9280,31,1,45-54,蔬菜,300.0,否,否
32.21,8,一线,支付宝,满减,5,252.68,9779,34,1,45-54,肉食,1000.0,是,否
14.0,5,一线,云闪付,平台券,5,65.0,5081,41,1,25-34,蔬菜,400.0,否,否
23.51,3,二线,支付宝,无,0,70.53,5897,49,1,45-54,肉食,200.0,否,否
27.65,3,一线,微信,会员折扣,16,66.95,10,48,1,18-24,肉食,400.0,否,是
49.04,7,新一线,支付宝,无,0,343.28,92,36,1,25-34,肉食,300.0,否,否
22.42,5,新一线,云闪付,平台券,21,91.1,16,24,0,25-34,蔬菜,600.0,否,否
36.96,4,新一线,支付宝,秒杀,19,128.84,3538,45,0,18-24,肉食,600.0,是,否
43.74,9,一线,支付宝,满减,21,372.66,4730,31,1,25-34,蔬菜,200.0,是,否
44.56,6,一线,银行卡,会员折扣,16,251.36,9974,45,1,45-54,肉食,600.0,否,否
36.05,4,一线,银行卡,满减,10,134.2,5853,35,1,18-24,肉食,600.0,是,否
26.77,0,新一线,银行卡,无,0,0.0,7743,36,0,18-24,豆制品,300.0,是,是
31.25,6,新一线,余额,店铺券,30,157.5,23,33,0,18-24,肉食,600.0,否,是
33.25,0,一线,支付宝,店铺券,0,0.0,92,33,1,45-54,蔬菜,300.0,是,是
17.67,10,二线,云闪付,店铺券,5,171.7,5584,43,1,45-54,肉食,800.0,否,否
12.0,9,三线,余额,满减,6,102.0,71,38,0,45-54,肉食,300.0,否,是
13.02,10,新一线,银行卡,会员折扣,6,124.2,9974,45,1,25-34,肉食,600.0,否,否
26.38,9,新一线,余额,会员折扣,25,212.42,61,25,0,18-24,蔬菜,200.0,否,是
31.39,0,新一线,云闪付,满减,0,0.0,58,34,1,25-34,豆制品,1000.0,否,否
28.42,8,新一线,云闪付,秒杀,4,223.36,2423,40,1,18-24,蔬菜,300.0,是,否
10.9,6,三线,云闪付,会员折扣,2,63.4,7793,30,1,45-54,肉食,600.0,是,是
22.04,9,三线,支付宝,会员折扣,9,189.36,2949,48,1,45-54,肉食,200.0,是,否
26.29,5,新一线,银行卡,会员折扣,1,130.45,5414,39,0,45-54,肉食,400.0,否,否
17.95,1,一线,余额,满减,5,12.95,8494,49,1,45-54,肉食,500.0,否,是
30.7,2,一线,云闪付,平台券,13,48.4,5127,42,1,25-34,肉食,200.0,否,是
21.63,9,二线,银行卡,无,0,194.67,4911,50,1,18-24,肉食,300.0,是,否
19.19,6,二线,余额,满减,0,115.14,6424,47,0,35-44,蔬菜,1000.0,否,否
10.04,3,三线,云闪付,店铺券,1,29.12,2537,32,1,45-54,肉食,1000.0,否,是
29.04,2,三线,云闪付,无,0,58.08,6200,42,1,18-24,肉食,1000.0,是,是
11.78,2,二线,支付宝,平台券,8,15.56,92,33,1,45-54,蔬菜,300.0,是,是
17.56,9,二线,余额,秒杀,10,148.04,71,38,1,55+,肉食,300.0,否,是
44.38,7,新一线,微信,平台券,5,305.66,5195,36,1,25-34,肉食,1000.0,是,是
10.79,3,三线,支付宝,满减,5,27.37,3538,45,0,25-34,肉食,600.0,是,否
42.53,1,三线,余额,秒杀,22,20.53,7081,34,0,45-54,肉食,200.0,否,是
37.6,1,一线,余额,店铺券,22,15.6,7081,34,1,35-44,肉食,200.0,否,是
42.61,1,一线,支付宝,会员折扣,2,40.61,3538,45,1,45-54,肉食,600.0,是,否
49.15,5,一线,银行卡,平台券,4,241.75,9974,45,1,35-44,肉食,600.0,否,否
14.49,4,三线,余额,会员折扣,1,56.96,7308,47,1,35-44,蔬菜,200.0,否,否
34.57,0,三线,支付宝,无,0,0.0,4827,39,1,25-34,豆制品,600.0,否,是
42.17,8,一线,余额,会员折扣,25,312.36,2351,15,0,18-24,蔬菜,600.0,否,否
45.97,9,新一线,支付宝,平台券,6,407.73,9011,41,1,45-54,肉食,1000.0,是,是
24.53,10,三线,云闪付,无,0,245.3,5127,42,1,45-54,肉食,200.0,否,是
30.05,5,三线,余额,满减,17,133.25,8494,49,0,25-34,肉食,500.0,否,是
11.74,0,一线,余额,满减,0,0.0,8494,49,0,25-34,肉食,500.0,否,是
17.17,1,二线,微信,会员折扣,2,15.17,1336,35,0,25-34,肉食,500.0,否,否
13.54,1,一线,支付宝,店铺券,2,11.54,5711,44,1,25-34,肉食,200.0,否,否
16.41,7,新一线,银行卡,会员折扣,7,107.87,9974,45,0,45-54,肉食,600.0,否,否
17.56,3,新一线,云闪付,无,0,52.68,8163,48,1,25-34,肉食,500.0,否,否
47.56,3,一线,银行卡,无,0,142.68,4711,40,1,25-34,肉食,200.0,是,否
36.87,2,三线,银行卡,满减,8,65.74,4711,40,1,25-34,肉食,200.0,是,否
28.43,10,一线,支付宝,无,0,284.3,92,33,1,18-24,蔬菜,300.0,是,是
47.34,5,新一线,云闪付,无,0,236.7,2549,50,1,18-24,主食面汤,1000.0,否,是
24.53,10,新一线,支付宝,会员折扣,5,240.3,6158,35,0,25-34,肉食,400.0,否,是
27.63,3,新一线,支付宝,秒杀,8,74.89,3538,45,0,45-54,肉食,600.0,是,否
17.47,8,新一线,银行卡,会员折扣,10,129.76,7743,36,0,18-24,豆制品,300.0,是,是
15.83,2,新一线,云闪付,会员折扣,6,25.66,3035,44,1,45-54,主食面汤,1000.0,否,是
14.63,9,三线,银行卡,满减,5,126.67,1097,12,0,18-24,蔬菜,600.0,否,否
35.5,9,三线,银行卡,平台券,25,294.5,44,42,1,45-54,肉食,400.0,否,是
14.28,8,新一线,云闪付,满减,6,108.24,4339,42,1,25-34,肉食,1000.0,否,是
30.19,0,新一线,银行卡,店铺券,0,0.0,3167,43,1,35-44,肉食,600.0,是,否
43.31,0,一线,支付宝,会员折扣,0,0.0,6066,48,1,35-44,肉食,400.0,否,否
37.63,10,一线,银行卡,秒杀,3,373.3,4911,50,1,25-34,肉食,300.0,是,否
25.17,0,新一线,支付宝,无,0,0.0,2011,34,1,45-54,肉食,300.0,否,否
18.84,1,新一线,支付宝,店铺券,1,17.84,3597,36,0,25-34,肉食,200.0,是,是
26.26,8,一线,支付宝,店铺券,14,196.08,3538,45,1,25-34,肉食,600.0,是,否
30.41,8,三线,支付宝,满减,37,206.28,57,36,0,25-34,主食面汤,300.0,否,否
39.56,5,一线,支付宝,平台券,13,184.8,99,36,1,18-24,肉食,400.0,否,是
25.88,7,一线,余额,平台券,2,179.16,49,30,1,35-44,蔬菜,500.0,否,否
29.91,1,新一线,余额,会员折扣,18,11.91,8494,49,1,35-44,肉食,500.0,否,是
10.77,7,新一线,支付宝,会员折扣,1,74.39,6844,43,0,18-24,主食面汤,500.0,否,是
36.15,8,二线,支付宝,无,0,289.2,3942,31,1,35-44,肉食,500.0,否,是
40.96,6,一线,支付宝,无,0,245.76,8382,23,0,45-54,肉食,200.0,否,否
29.74,6,新一线,支付宝,秒杀,7,171.44,2070,35,1,18-24,豆制品,400.0,否,是
37.99,5,一线,银行卡,秒杀,1,188.95,7925,16,0,25-34,肉食,200.0,否,是
44.41,5,三线,银行卡,无,0,222.05,3217,14,0,25-34,主食面汤,300.0,否,是
37.52,5,三线,云闪付,平台券,5,182.6,1494,43,1,18-24,肉食,800.0,是,是
27.69,1,一线,余额,店铺券,13,14.69,3907,40,1,18-24,主食面汤,500.0,否,否
25.59,9,一线,支付宝,满减,4,226.31,6936,37,1,45-54,肉食,300.0,否,否
25.46,6,新一线,支付宝,平台券,3,149.76,1124,18,0,25-34,肉食,800.0,否,是
33.81,10,新一线,支付宝,会员折扣,1,337.1,3824,30,1,35-44,主食面汤,600.0,是,是
11.9,10,新一线,银行卡,会员折扣,5,114.0,9992,33,1,18-24,肉食,500.0,是,是
25.42,10,新一线,支付宝,平台券,20,234.2,56,40,1,55+,蔬菜,500.0,否,否
37.81,4,新一线,支付宝,店铺券,4,147.24,4,34,0,55+,肉食,300.0,否,否
14.23,6,三线,支付宝,会员折扣,3,82.38,7340,42,1,25-34,肉食,400.0,否,否
36.89,6,二线,微信,满减,49,172.34,49,47,1,45-54,肉食,600.0,否,是
16.48,4,新一线,支付宝,秒杀,3,62.92,8074,44,1,25-34,肉食,300.0,否,是
32.51,3,新一线,支付宝,满减,13,84.53,2070,35,1,45-54,豆制品,400.0,否,是
35.67,3,新一线,云闪付,秒杀,31,76.01,4,42,1,18-24,豆制品,400.0,否,否
22.22,6,新一线,支付宝,满减,5,128.32,6844,43,1,25-34,主食面汤,500.0,否,是
38.25,7,一线,余额,会员折扣,1,266.75,3893,36,0,25-34,蔬菜,400.0,否,是
28.21,2,二线,银行卡,秒杀,10,46.42,7669,33,0,18-24,蔬菜,300.0,否,否
30.33,8,三线,银行卡,秒杀,10,232.64,3605,39,1,25-34,豆制品,600.0,否,否
18.6,8,新一线,云闪付,会员折扣,2,146.8,4812,44,0,25-34,肉食,600.0,否,否
16.9,1,一线,银行卡,秒杀,1,15.9,8925,34,1,18-24,肉食,200.0,否,否
28.04,9,新一线,微信,无,0,252.36,3863,41,1,25-34,肉食,1000.0,否,否
24.1,9,一线,余额,无,0,216.9,96,40,1,18-24,主食面汤,300.0,是,否
40.8,6,新一线,银行卡,满减,9,235.8,7925,16,0,35-44,肉食,200.0,否,是
39.44,6,新一线,云闪付,店铺券,10,226.64,7486,49,1,35-44,肉食,200.0,否,是
42.84,9,三线,支付宝,满减,2,383.56,8074,44,1,45-54,肉食,300.0,否,是
18.18,0,新一线,支付宝,平台券,0,0.0,8835,40,1,45-54,肉食,500.0,否,是
17.45,3,新一线,云闪付,店铺券,8,44.35,4955,39,0,18-24,豆制品,300.0,否,是
15.03,0,三线,支付宝,无,0,0.0,9316,36,1,18-24,肉食,800.0,否,否
15.54,0,三线,余额,会员折扣,0,0.0,94,43,0,45-54,肉食,200.0,是,是
10.73,2,三线,云闪付,满减,1,20.46,4986,42,1,35-44,蔬菜,200.0,否,是
22.47,7,一线,余额,秒杀,10,147.29,8760,22,1,45-54,蔬菜,1000.0,否,否
44.08,5,二线,云闪付,平台券,5,215.4,4986,42,1,18-24,蔬菜,200.0,否,是
23.81,9,一线,支付宝,平台券,14,200.29,7747,34,0,25-34,肉食,500.0,否,是
29.67,1,三线,支付宝,平台券,3,26.67,5,42,1,45-54,肉食,600.0,否,是
18.87,6,三线,云闪付,无,0,113.22,9539,46,1,25-34,肉食,600.0,否,否
47.01,9,新一线,余额,无,0,423.09,7579,37,1,35-44,蔬菜,500.0,否,否
47.9,6,新一线,微信,满减,3,284.4,9105,30,0,18-24,肉食,1000.0,否,否
18.58,8,三线,支付宝,无,0,148.64,2070,35,1,18-24,豆制品,400.0,否,是
26.86,10,新一线,支付宝,秒杀,37,231.6,74,34,1,18-24,肉食,800.0,否,是
25.71,9,新一线,余额,店铺券,6,225.39,4752,42,1,45-54,蔬菜,500.0,是,是
40.74,7,新一线,支付宝,会员折扣,14,271.18,5910,32,0,45-54,肉食,400.0,否,是
18.45,9,三线,支付宝,无,0,166.05,6008,39,1,18-24,蔬菜,500.0,否,是
20.11,5,新一线,支付宝,会员折扣,1,99.55,3667,37,0,18-24,蔬菜,800.0,否,否
35.81,1,三线,余额,满减,3,32.81,5302,39,1,25-34,蔬菜,200.0,否,否
26.59,9,一线,云闪付,满减,9,230.31,2107,46,1,18-24,肉食,600.0,是,否
35.01,8,一线,支付宝,平台券,1,279.08,5,42,1,18-24,肉食,600.0,否,是
20.07,2,一线,银行卡,会员折扣,7,33.14,2177,40,0,55+,蔬菜,300.0,是,否
41.09,0,新一线,支付宝,满减,0,0.0,7660,36,1,18-24,肉食,200.0,否,是
33.84,1,新一线,支付宝,会员折扣,16,17.84,6936,37,0,35-44,肉食,300.0,否,否
40.05,4,二线,云闪付,会员折扣,10,150.2,5960,41,1,18-24,豆制品,1000.0,否,否
14.75,4,三线,支付宝,会员折扣,3,56.0,2070,35,1,55+,豆制品,400.0,否,是
39.19,9,新一线,支付宝,无,0,352.71,2070,35,1,18-24,豆制品,400.0,否,是
42.44,1,一线,银行卡,店铺券,15,27.44,7925,16,0,18-24,肉食,200.0,否,是
24.71,5,三线,支付宝,会员折扣,1,122.55,6124,42,1,45-54,蔬菜,400.0,否,否
44.52,10,一线,支付宝,无,0,445.2,7936,37,0,18-24,豆制品,200.0,是,否
13.14,2,新一线,支付宝,无,0,26.28,9384,44,1,35-44,主食面汤,300.0,是,否
16.2,7,新一线,银行卡,满减,23,90.4,77,46,1,45-54,肉食,200.0,否,否
30.86,3,三线,余额,平台券,6,86.58,9347,18,0,18-24,蔬菜,500.0,否,是
37.72,3,二线,银行卡,无,0,113.16,3343,38,1,55+,肉食,300.0,否,是
38.83,10,三线,支付宝,满减,38,350.3,5,42,1,25-34,肉食,600.0,否,是
32.19,8,新一线,支付宝,平台券,1,256.52,6844,43,0,25-34,主食面汤,500.0,否,是
12.2,2,三线,云闪付,会员折扣,1,23.4,3656,49,1,18-24,肉食,300.0,否,否
45.65,3,新一线,银行卡,会员折扣,45,91.95,34,39,1,25-34,豆制品,200.0,是,否
37.19,9,三线,支付宝,店铺券,5,329.71,3136,38,1,55+,蔬菜,1000.0,否,否
11.66,0,一线,余额,无,0,0.0,2,44,1,35-44,蔬菜,800.0,是,否
46.69,6,新一线,微信,无,0,280.14,49,47,1,18-24,肉食,600.0,否,是
18.48,3,新一线,支付宝,秒杀,2,53.44,6844,43,1,25-34,主食面汤,500.0,否,是
11.18,10,三线,支付宝,会员折扣,6,105.8,8185,35,1,18-24,肉食,1000.0,否,是
21.11,4,一线,云闪付,秒杀,3,81.44,5620,41,1,35-44,肉食,500.0,是,否
44.8,8,三线,余额,满减,3,355.4,6145,31,1,25-34,肉食,800.0,否,是
22.14,0,三线,银行卡,无,0,0.0,83,30,1,25-34,蔬菜,1000.0,否,否
36.45,8,三线,支付宝,满减,12,279.6,8074,44,1,55+,肉食,300.0,否,是
40.27,5,新一线,支付宝,店铺券,7,194.35,8382,23,0,18-24,肉食,200.0,否,否
49.04,10,一线,支付宝,无,0,490.4,6936,37,0,18-24,肉食,300.0,否,否
48.28,0,二线,云闪付,无,0,0.0,8460,14,0,18-24,蔬菜,600.0,是,否
17.45,9,新一线,银行卡,店铺券,27,130.05,98,21,1,18-24,肉食,300.0,否,是
24.16,5,新一线,银行卡,会员折扣,26,94.8,62,38,0,25-34,蔬菜,300.0,否,是
28.02,3,二线,银行卡,满减,29,55.06,97,47,0,18-24,主食面汤,400.0,否,是
